unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
1.8985659;-5.8876038;-0.21624756;-0.73161316;
1.9036012;-5.805481;-0.43762207;-0.63520813;
1.9086366;-5.742401;-0.49594116;-0.6030731;
1.913672;-5.665039;-0.65304565;-0.42811584;
1.9187074;-5.6162415;-0.74468994;-0.47929382;
1.9237428;-5.4686584;-0.8125305;-0.2829132;
1.9287478;-5.3329773;-0.76730347;-0.21983337;
1.9338136;-5.1151733;-0.75897217;-0.08653259;
1.938849;-4.921173;-0.60543823;0.03605652;
1.9438844;-4.818817;-0.49951172;0.13722229;
1.9489198;-4.618866;-0.29599;0.21339417;
1.9539552;-4.445099;-0.09365845;0.17411804;
1.9589906;-4.273712;0.15270996;0.06819153;
1.9640261;-4.0261536;0.48953247;-0.47453308;
1.9690615;-3.9035645;0.7989807;-0.6125946;
1.9740969;-3.9237976;1.0048828;-0.55189514;
1.9791322;-3.869049;1.2310181;-0.21864319;
1.9841676;-3.8904724;1.4369202;0.2919464;
1.9891725;-3.8023987;1.8606262;0.9013214;
1.9942384;-3.4096375;2.3688354;1.0262909;
1.9992738;-2.662201;3.1912537;1.1024628;
2.0043092;-1.8897705;4.231476;0.74897766;
2.0093446;-0.98165894;5.79657;0.014633179;
2.01438;0.35849;7.8091736;-0.8101654;
2.0194154;1.9723816;10.409729;-1.4504852;
2.0244508;3.9219055;13.683929;-1.7980194;
2.0294862;5.74527;17.746033;-1.5290375;
2.0345216;7.1044617;22.876923;-0.72447205;
2.039557;7.6805115;28.63861;-0.416214;
2.0445924;8.25061;34.65976;-1.2160187;
2.0496278;7.792389;38.88611;-3.7880096;
2.0546632;7.922119;39.126526;-5.7375336;
2.0596986;10.486969;39.126526;-6.780136;
2.064734;14.057526;39.126526;-7.2050323;
2.0697694;17.818512;39.126526;-6.4183197;
2.0748048;20.408356;39.126526;-6.111252;
2.0798402;20.776123;36.96277;-5.5828094;
2.0848756;19.73114;34.79663;-4.894882;
2.0898805;17.983948;32.60193;-3.7463531;
2.0949464;15.632141;30.6167;-2.1062775;
2.0999818;13.420776;28.743347;-0.7601776;
2.1050172;11.093964;27.046143;0.40977478;
2.1100526;8.606476;25.664337;1.4714203;
2.115088;6.7724;24.59674;1.9332123;
2.1201234;5.6976624;24.006409;1.5844879;
2.1251588;5.059723;23.704102;1.071518;
2.1301942;4.6205444;23.44226;0.48713684;
2.1352296;4.3468018;22.995941;0.33122253;
2.140265;3.8564453;22.27707;0.3347931;
2.1453004;3.1839905;21.166626;0.21458435;
2.1503358;2.5615234;19.72293;0.3824005;
2.1553712;2.1497192;18.011444;0.5549774;
2.1604068;1.9819031;16.053589;0.7025604;
2.165442;2.0235596;14.143341;0.5787811;
2.1704774;2.199707;12.243805;0.14793396;
2.1755128;2.5127258;10.503754;-0.123428345;
2.1805482;2.866211;8.800598;-0.6613922;
2.185553;3.1530457;7.1855164;-1.0958099;
2.1905887;3.4363098;5.5311584;-1.8575287;
2.1956544;3.69339;4.0553284;-2.7489777;
2.2006898;4.355133;2.6913757;-3.8725128;
2.2057252;4.939514;1.5023804;-5.0948334;
2.21073;5.559601;0.37051392;-6.0386505;
2.215796;6.113037;-0.74468994;-6.67778;
2.2208314;6.5331726;-1.790863;-6.9991302;
2.2258668;6.996155;-2.8001404;-6.856308;
2.2308717;7.2877502;-3.7011108;-6.5052032;
2.2359378;7.2829895;-4.555664;-5.919632;
2.240973;7.1853943;-5.343567;-5.1781464;
2.2460084;6.8211975;-5.974365;-4.450943;
2.2510438;6.5438843;-6.490906;-3.9153595;
2.2560792;6.221344;-6.8158264;-3.7749176;
2.2611146;5.926178;-7.171692;-3.5737762;
2.26615;5.5048523;-7.4466248;-3.4749908;
2.2711854;5.04187;-7.6108704;-3.655899;
2.2762208;4.6919556;-7.6691895;-3.6332855;
2.2812562;4.603882;-7.6358643;-3.733261;
2.2862916;4.599121;-7.4882813;-3.7106476;
2.2912965;4.6907654;-7.177643;-3.905838;
2.2963624;4.9359436;-6.6253967;-4.2236176;
2.3013978;5.1228027;-6.1612244;-4.2176666;
2.3064332;5.347748;-5.568512;-4.227188;
2.3114688;5.797638;-5.1221924;-4.5259247;
2.316504;6.253479;-4.5568542;-4.7758636;
