unit -> angles in degrees			
"Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West"	"Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis"	"Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis"	
Timestamp	Azimuth	Pitch	Roll
21.090954	176.39917	-66.633865	40.277374
21.096052	175.05762	-66.11856	40.231506
21.101027	173.74622	-65.5903	40.151375
21.106062	172.4162	-65.04287	40.032295
21.111097	171.10327	-64.49617	39.87816
21.116194	169.79419	-63.94959	39.688095
21.121168	168.53436	-63.426758	39.471333
21.126265	167.26074	-62.905857	39.22643
21.131208	166.04065	-62.418606	38.97099
21.136335	164.79999	-61.933018	38.69932
21.14131	163.61652	-61.484154	38.43097
21.146345	162.45026	-61.058384	38.163166
21.15138	161.32349	-60.66878	37.903072
21.156477	160.2384	-60.316383	37.652607
21.161451	159.24207	-60.02009	37.42099
21.166487	158.31677	-59.77195	37.20233
21.171522	157.48328	-59.578033	36.997272
21.176619	156.73724	-59.438076	36.799076
21.181593	156.09619	-59.355186	36.60577
21.186628	155.5346	-59.32488	36.40295
21.191664	155.04254	-59.343933	36.18436
21.19676	154.6012	-59.40957	35.94188
21.201735	154.20435	-59.516045	35.67812
21.20677	153.83124	-59.660233	35.381447
21.211805	153.47205	-59.840103	35.054504
21.216902	153.11597	-60.0556	34.69542
21.221874	152.7627	-60.29603	34.31997
21.226942	152.41632	-60.564705	33.92191
21.231916	152.08228	-60.845898	33.520813
21.237043	151.75958	-61.14515	33.110535
21.242018	151.45996	-61.438206	32.71787
21.247053	151.20868	-61.731983	32.33831
21.252089	151.01526	-62.02351	31.980885
21.257185	150.90173	-62.317047	31.64569
21.26216	150.87537	-62.60729	31.33898
21.267195	150.97296	-62.906734	31.04361
21.27223	151.18927	-63.213974	30.751541
21.277327	151.53021	-63.537384	30.452436
21.2823	151.96552	-63.868553	30.153162
21.287334	152.54285	-64.22982	29.854267
21.292372	153.2547	-64.633865	29.570234
21.297468	154.1289	-65.106834	29.308414
21.302443	155.1322	-65.64627	29.083677
21.307478	156.33691	-66.27756	28.88885
21.312513	157.7135	-66.99103	28.722229
21.31761	159.27539	-67.79022	28.57464
21.322584	160.93213	-68.639244	28.437145
21.32765	162.7666	-69.5692	28.283583
21.332624	164.66736	-70.54045	28.09123
21.337751	166.69696	-71.58304	27.814312
21.342726	168.67932	-72.60434	27.428349
21.347761	170.69226	-73.612686	26.866488
21.352766	172.6164	-74.5742	26.070665
21.357893	174.47974	-75.52844	24.976776
21.362867	176.22076	-76.45922	23.715034
21.367903	178.10803	-77.4055	22.440125
21.372908	180.17453	-78.205246	21.385235
21.378035	182.27281	-78.62112	20.536623
21.383009	184.079	-78.67116	19.792168
21.388044	185.63089	-78.588234	18.976585
21.39308	186.8447	-78.45833	18.098463
21.398174	187.74501	-78.32414	17.174458
21.40315	188.31714	-78.19755	16.278034
21.408186	188.68376	-78.07076	15.404535
21.413221	188.86322	-77.94514	14.585279
21.418318	188.92012	-77.8222	13.824485
21.423292	188.88321	-77.71054	13.158213
21.428358	188.8529	-77.598434	12.565171
21.433332	188.84482	-77.48233	12.070296
21.43846	188.89096	-77.344765	11.647408
21.443434	188.99257	-77.1872	11.317465
21.44847	189.22192	-76.99561	11.056629
21.453505	189.56805	-76.77645	10.863339
21.458601	190.03915	-76.53212	10.72785
21.463575	190.58752	-76.27791	10.645911
21.46861	191.26353	-76.01574	10.605625
21.473646	192.02304	-75.7598	10.601931
21.478743	192.85637	-75.51655	10.630405
21.483715	193.69914	-75.30005	10.689004
21.488752	194.59938	-75.10128	10.778721
21.493788	195.51756	-74.92169	10.899659
21.498884	196.45844	-74.75701	11.054323
21.503859	197.3681	-74.607216	11.237162
21.508894	198.31343	-74.46611	11.455157
21.51393	199.25597	-74.32693	11.702316
21.519026	200.20192	-74.18234	11.980996
21.524	201.10304	-74.0331	12.28035
21.529066	202.01602	-73.86782	12.608461
21.534039	202.89262	-73.688324	12.950687
21.539167	203.76538	-73.48312	13.319791
21.544142	204.57382	-73.26631	13.696605
21.549177	205.35475	-73.0294	14.090418
21.554213	206.07516	-72.77508	14.493364
21.559309	206.72327	-72.49733	14.902391
21.564281	207.25627	-72.20195	15.298522
21.569319	207.68715	-71.874054	15.686978
21.574324	207.98267	-71.51602	16.057858
21.57945	208.13673	-71.121635	16.420816
21.584425	208.15038	-70.72454	16.768112
21.58946	208.0523	-70.32103	17.119938
21.594496	207.86644	-69.927536	17.480328
21.599592	207.6132	-69.55026	17.855097
21.604567	207.324	-69.21378	18.234043
21.609602	207.00903	-68.918564	18.628372
21.614637	206.67831	-68.67702	19.036316
21.619734	206.33455	-68.4912	19.466248
21.624708	206.00282	-68.36995	19.908829
21.629774	205.67654	-68.30998	20.383135
21.634748	205.38286	-68.314285	20.878721
21.639875	205.10791	-68.37741	21.418726
21.64485	204.87918	-68.48726	21.97297
21.649885	204.67368	-68.63268	22.55809
21.65492	204.49527	-68.79897	23.165215
21.660015	204.33525	-68.978134	23.798197
21.664991	204.20888	-69.16055	24.437794
21.670027	204.10788	-69.3583	25.11126
21.675032	204.04565	-69.57564	25.812592
21.680159	204.0237	-69.833145	26.564257
21.685133	204.0476	-70.13282	27.317213
21.690168	204.0495	-70.47686	28.073204
21.695202	203.97331	-70.84033	28.785648
21.7003	203.74684	-71.18431	29.439175
21.705275	203.3427	-71.45152	30.01267
21.71031	202.74176	-71.64341	30.552292
21.715315	202.0234	-71.78742	31.083565
21.720442	201.23152	-71.92603	31.664541
21.725416	200.44304	-72.042175	32.291775
21.730482	199.51376	-72.05929	32.96119
21.735456	198.42831	-71.92937	33.58215
21.740583	197.11812	-71.66196	34.12635
21.745558	195.69237	-71.316216	34.54189
21.750593	194.08405	-70.91117	34.85166
21.755629	192.3432	-70.4666	35.067234
21.760725	190.47478	-69.98855	35.208477
21.7657	188.59128	-69.50464	35.28415
21.770735	186.63461	-69.00701	35.308506
21.77574	184.69504	-68.51898	35.293674
21.780867	182.75566	-68.03308	35.257957
21.785841	180.9508	-67.57772	35.215584
21.790876	179.20056	-67.129395	35.181057
21.795912	177.5506	-66.696655	35.164005
21.801008	175.9972	-66.28136	35.175808
21.805983	174.61255	-65.908104	35.219894
21.811018	173.33112	-65.56741	35.298805
21.816053	172.17859	-65.27044	35.40474
21.82115	171.13745	-65.01998	35.533
21.826122	170.24377	-64.832054	35.673435
21.83119	169.43695	-64.704315	35.832546
21.836164	168.73999	-64.641365	36.00294
21.841291	168.1117	-64.63675	36.1965
21.846266	167.57568	-64.683426	36.39816
21.851301	167.08356	-64.770195	36.61691
21.856306	166.63696	-64.88062	36.845367
21.861433	166.2146	-65.000885	37.0874
21.866407	165.83185	-65.11103	37.322117
21.871443	165.46265	-65.20837	37.554436
21.876478	165.10876	-65.28691	37.771984
21.881575	164.76147	-65.343666	37.969105
21.886549	164.42969	-65.377815	38.129425
21.891582	164.08746	-65.38682	38.251675
21.89659	163.73328	-65.36568	38.327065
21.901716	163.34814	-65.31418	38.35234
21.90669	162.94513	-65.23616	38.323112
21.911726	162.49988	-65.1334	38.239994
21.916761	162.01697	-65.01393	38.103756
21.921858	161.49115	-64.88277	37.912067
21.926832	160.93799	-64.74845	37.669434
21.931898	160.34119	-64.61372	37.365837
21.936872	159.72375	-64.48595	37.00974
21.942	159.06427	-64.36306	36.586517
21.946974	158.40198	-64.25591	36.123314
21.95201	157.72955	-64.16207	35.610847
21.957043	157.06445	-64.084915	35.064034
21.962141	156.41437	-64.02012	34.485466
21.967115	155.81177	-63.970654	33.90267
21.97215	155.26971	-63.93228	33.304916
21.977186	154.80402	-63.909725	32.70218
21.982283	154.42676	-63.907925	32.092888
21.987257	154.15674	-63.934113	31.502018
21.992292	154.02692	-63.998653	30.92007
21.997328	154.06445	-64.12151	30.364197
22.002422	154.30432	-64.32472	29.836714
22.007399	154.74622	-64.614624	29.3591
22.012434	155.4414	-65.012024	28.919256
22.01747	156.38599	-65.52218	28.521723
22.022566	157.60693	-66.16254	28.152216
22.02754	159.04626	-66.91118	27.797825
22.032606	160.7779	-67.783226	27.409355
22.03758	162.69128	-68.71834	26.971882
22.042707	164.8584	-69.73874	26.466455
22.047682	167.10968	-70.779205	25.93857
22.052717	169.5592	-71.88959	25.385773
22.057753	172.11835	-73.06031	24.811914
22.062849	174.7511	-74.279854	24.180952
22.067823	177.23895	-75.45236	23.46419
22.072859	179.58862	-76.543625	22.576704
22.077894	181.64375	-77.4688	21.524595
22.08299	183.34192	-78.23165	20.359491
22.087963	184.61098	-78.79417	19.265781
22.093	185.56926	-79.08387	18.303442
22.098036	186.20013	-79.05373	17.46871
22.103132	186.57524	-78.742	16.688034
22.108107	186.69652	-78.25934	15.926615
22.113142	186.66716	-77.68525	15.145924
22.118177	186.50296	-77.10041	14.383971
22.123274	186.25238	-76.56321	13.716546
22.128248	185.95619	-76.087364	13.14543
22.133375	185.75066	-75.65144	12.641052
22.138287	185.67477	-75.30558	12.269817
22.143415	185.72711	-74.98347	11.943833
22.14839	185.89603	-74.70033	11.676976
22.153425	186.2446	-74.43511	11.454872
22.15846	186.75056	-74.1896	11.284095
22.163557	187.41562	-73.95597	11.167937
22.16853	188.18233	-73.73521	11.113533
22.173567	189.10622	-73.51556	11.123439
22.178602	190.14151	-73.29673	11.200393
22.183699	191.27975	-73.0754	11.345775
22.188673	192.4448	-72.86774	11.554285
22.193708	193.6941	-72.67365	11.832317
22.198744	194.9907	-72.50286	12.178367
22.20384	196.34276	-72.35328	12.5944195
22.208815	197.67769	-72.22614	13.05901
22.21385	199.05194	-72.10743	13.578183
22.218885	200.40756	-71.988266	14.1354
22.223982	201.72517	-71.85516	14.726806
22.228956	202.93127	-71.70219	15.327411
22.234022	204.0788	-71.50671	15.95157
22.238997	205.11353	-71.26434	16.566637
22.244123	206.05463	-70.95643	17.176893
22.249098	206.82487	-70.61467	17.728544
22.254133	207.44675	-70.249985	18.225462
22.259169	207.8804	-69.892746	18.65225
22.264263	208.1596	-69.575806	19.02674
22.26924	208.2964	-69.32319	19.354826
22.274275	208.32802	-69.1252	19.66278
22.27931	208.26663	-68.974754	19.961325
22.284407	208.1347	-68.86302	20.267519
22.289381	207.96129	-68.789536	20.585539
22.294416	207.76341	-68.749245	20.935385
22.29945	207.55763	-68.74179	21.3239
22.304548	207.35112	-68.76535	21.76263
22.309523	207.16249	-68.81904	22.239416
22.314558	206.98819	-68.9036	22.769966
22.319563	206.83655	-69.01942	23.341843
22.32469	206.6985	-69.169044	23.964453
22.329664	206.5907	-69.34752	24.597784
22.33473	206.49667	-69.56183	25.26256
22.339705	206.42827	-69.80351	25.929487
22.34483	206.37167	-70.076805	26.622015
22.349806	206.33157	-70.35893	27.294018
22.354841	206.28113	-70.654015	27.967686
22.359877	206.22588	-70.95724	28.631779
22.364973	206.15662	-71.26265	29.291424
22.369947	206.08478	-71.54934	29.925587
22.374983	205.97227	-71.80273	30.560644
22.380018	205.81935	-72.003685	31.196867
22.385115	205.60233	-72.14381	31.849033
22.390089	205.30469	-72.20413	32.50135
22.395124	204.86595	-72.182106	33.181843
22.40016	204.28986	-72.07169	33.89523
22.405256	203.57872	-71.87794	34.665665
22.41023	202.80904	-71.634224	35.48052
22.415266	201.96826	-71.36586	36.369778
22.42027	201.08952	-71.091934	37.29812
22.425398	200.1011	-70.78841	38.249012
22.43037	199.01117	-70.442474	39.121265
22.435438	197.67206	-70.01269	39.891693
22.440413	196.12106	-69.5296	40.464745
22.44554	194.30467	-68.9997	40.818634
22.450514	192.43831	-68.47087	40.952454
22.45555	190.4428	-67.88986	40.917976
22.460554	188.42487	-67.21826	40.796253
22.465681	186.32726	-66.40488	40.623512
22.470655	184.27116	-65.521675	40.415005
22.47569	182.14722	-64.57164	40.160862
22.480726	180.00958	-63.614216	39.85918
22.485823	177.86078	-62.675243	39.510868
22.490797	175.82019	-61.821926	39.139877
22.49583	173.83069	-61.050255	38.754284
22.500868	171.95819	-60.390778	38.37623
22.505964	170.19843	-59.847267	38.009876
22.510939	168.62585	-59.4383	37.66756
22.515974	167.16272	-59.14568	37.335163
22.52101	165.82892	-58.97053	37.017868
22.526106	164.5976	-58.90176	36.717724
22.53108	163.5072	-58.929314	36.45295
22.536146	162.49121	-59.037033	36.223793
22.54112	161.58392	-59.209545	36.044304
22.546247	160.74817	-59.444187	35.916565
22.551222	160.02417	-59.71677	35.8422
22.556257	159.3645	-60.020943	35.811176
22.56129	158.76563	-60.340214	35.810715
22.56639	158.20953	-60.666515	35.83115
22.571363	157.70306	-60.981537	35.86196
22.576399	157.21838	-61.28822	35.902004
22.581434	156.75525	-61.5832	35.94685
22.58653	156.30835	-61.87114	35.997658
22.591505	155.89087	-62.136723	36.049942
22.59654	155.49683	-62.38891	36.10939
22.601576	155.13757	-62.63075	36.1753
22.60667	154.81586	-62.878468	36.24928
22.611647	154.54028	-63.136555	36.32477
22.616682	154.30658	-63.42594	36.402462
22.621717	154.1153	-63.74937	36.47263
22.626814	153.96692	-64.11001	36.528904
22.631788	153.85822	-64.48601	36.5594
22.636854	153.7799	-64.87918	36.55579
22.641829	153.71423	-65.25903	36.50819
22.646955	153.63898	-65.631195	36.407646
22.65193	153.53674	-65.96506	36.256603
22.656965	153.4013	-66.27607	36.050232
22.662	153.22644	-66.56742	35.793087
22.667097	153.01355	-66.852806	35.486595
22.672071	152.77808	-67.134895	35.14931
22.677107	152.55048	-67.441414	34.781605
22.682142	152.36188	-67.78364	34.398113
22.687239	152.24841	-68.175064	34.000416
22.692211	152.23431	-68.601395	33.599617
22.697248	152.36115	-69.07003	33.17897
22.702284	152.6319	-69.56179	32.738796
22.70738	153.0581	-70.070244	32.2747
22.712355	153.61115	-70.57027	31.807358
22.71739	154.34259	-71.08835	31.33723
22.722425	155.25299	-71.639534	30.888054
22.727522	156.3728	-72.25689	30.466303
22.732496	157.66315	-72.9395	30.08901
22.737562	159.22101	-73.72687	29.737135
22.742535	160.97516	-74.59397	29.409924
22.747694	163.01587	-75.59378	29.073246
22.752607	165.13495	-76.63551	28.733076
22.757673	167.5127	-77.77368	28.337847
22.762709	170.01318	-78.935745	27.867481
22.767805	172.62384	-80.09403	27.270079
22.77281	175.15051	-81.15935	26.504774
22.777815	177.57892	-82.099335	25.509224
22.78285	179.81665	-82.88519	24.256762
22.787947	181.84892	-83.538536	22.765917
22.792921	183.54128	-84.07961	21.157417
22.797956	185.10588	-84.50484	19.579481
22.802992	186.54144	-84.71715	18.214373
22.808088	187.7578	-84.63702	17.008432
22.813063	188.6171	-84.30933	15.886539
22.818098	189.23299	-83.831604	14.750048
22.823133	189.59918	-83.30211	13.614647
22.82823	189.73767	-82.75131	12.497395
22.833204	189.6343	-82.204834	11.482194
22.83827	189.39574	-81.64071	10.582781
22.843245	189.06268	-81.09359	9.872412
22.848372	188.6975	-80.56525	9.330082
22.853346	188.36305	-80.11199	8.96638
22.858381	188.17181	-79.72419	8.727249
22.863417	188.14224	-79.39666	8.579868
22.868511	188.29553	-79.10567	8.49447
22.873487	188.6021	-78.83535	8.455578
22.878523	189.1043	-78.55269	8.450238
22.883558	189.8078	-78.23549	8.48309
22.888655	190.68988	-77.875725	8.555521
22.89363	191.61069	-77.501625	8.654954
22.898664	192.63005	-77.105675	8.790775
22.903698	193.70404	-76.69822	8.967804
22.908796	194.82489	-76.278595	9.19138
22.91377	195.91438	-75.86736	9.455187
22.918806	197.01941	-75.44952	9.767738
22.923841	198.09407	-75.02971	10.1238365
22.928938	199.1454	-74.60381	10.526681
22.933912	200.12004	-74.185684	10.958133
22.938978	201.07552	-73.75559	11.428653
22.943953	201.96239	-73.329834	11.916298
22.949078	202.81119	-72.88936	12.436217
22.954054	203.56421	-72.46645	12.955149
22.95909	204.25908	-72.04803	13.48561
22.964094	204.86513	-71.647835	14.014948
22.969221	205.38818	-71.26201	14.554058
22.974195	205.79225	-70.914055	15.074657
22.97923	206.10414	-70.59134	15.59513
22.984266	206.31673	-70.302956	16.10955
22.989363	206.44574	-70.052666	16.626732
22.994337	206.49922	-69.84945	17.133118
22.999372	206.49261	-69.68218	17.648512
23.004408	206.43607	-69.55152	18.174109
23.009504	206.34901	-69.45986	18.7246
23.014479	206.24997	-69.40387	19.291643
23.019514	206.14948	-69.378105	19.901537
23.02455	206.06007	-69.38024	20.550493
23.029646	205.99167	-69.40964	21.247904
23.034618	205.96771	-69.47221	21.970392
23.039686	205.98006	-69.57283	22.742277
23.04466	206.04466	-69.71611	23.532251
23.049788	206.15387	-69.909744	24.365713
23.054762	206.31271	-70.146965	25.186327
23.059797	206.49957	-70.43496	26.016924
23.064833	206.71443	-70.769844	26.839844
23.06993	206.9465	-71.14901	27.657522
23.074903	207.19226	-71.55104	28.438902
23.079939	207.43138	-71.98263	29.209036
23.084974	207.67038	-72.43377	29.959818
23.09007	207.90378	-72.90198	30.700855
23.095045	208.13417	-73.3605	31.412539
23.100079	208.32559	-73.80371	32.127975
23.105116	208.4743	-74.21543	32.848675
23.110212	208.54793	-74.59309	33.585518
23.115187	208.50803	-74.907196	34.310276
23.120222	208.2868	-75.15609	35.049355
23.125257	207.8641	-75.31608	35.801094
23.130354	207.20537	-75.360886	36.58627
23.135328	206.35818	-75.28027	37.395275
23.140425	205.26692	-75.084015	38.27723
23.1454	204.01439	-74.79705	39.188454
23.150496	202.53893	-74.40855	40.144676
23.15547	200.94612	-73.92843	41.058716
23.160505	199.15654	-73.31223	41.901676
23.165539	197.21971	-72.541084	42.60216
23.170637	195.129	-71.60668	43.134396
23.175611	192.99574	-70.577866	43.479214
23.180645	190.73091	-69.46712	43.667233
23.185682	188.4034	-68.333115	43.715176
23.190779	186.01395	-67.20186	43.640312
23.195753	183.70334	-66.154655	43.463436
23.200788	181.40237	-65.17941	43.204838
23.205793	179.20776	-64.31589	42.89438
23.210918	177.07605	-63.540802	42.546246
23.215895	175.13568	-62.88922	42.19305
23.22093	173.2738	-62.313625	41.836143
23.225965	171.51526	-61.806328	41.486076
23.231062	169.83032	-61.348488	41.142796
23.236036	168.27081	-60.949516	40.815407
23.241102	166.74963	-60.58901	40.497158
23.246077	165.33704	-60.280037	40.20321
23.251204	163.98145	-60.005054	39.928226
23.256178	162.7749	-59.77744	39.68715
23.261213	161.65906	-59.58478	39.472637
23.266249	160.6662	-59.44167	39.290016
23.271345	159.78662	-59.35982	39.137863
23.27632	159.04779	-59.348194	39.01705
23.281355	158.41553	-59.411175	38.923923
23.28639	157.90393	-59.55375	38.857376
23.291487	157.50568	-59.777485	38.814
23.29646	157.22925	-60.06983	38.79111
23.301497	157.05536	-60.434875	38.78718
23.306532	156.98456	-60.86341	38.80024
23.311628	157.01111	-61.353085	38.8278
23.316603	157.1195	-61.879642	38.862278
23.321638	157.3097	-62.454727	38.902542
23.326674	157.56714	-63.064144	38.942104
23.33177	157.88281	-63.704502	38.975136
23.336744	158.22278	-64.34147	38.99097
23.34181	158.59833	-64.99314	38.987614
23.346783	158.97302	-65.62771	38.956497
23.351912	159.35425	-66.26966	38.892994
23.356886	159.69385	-66.87569	38.792953
23.361921	160.0055	-67.465515	38.649788
23.366957	160.26886	-68.02692	38.46256
23.372053	160.47614	-68.56184	38.22577
23.377026	160.60797	-69.04604	37.94863
